727,7443,3.0,-1
1916,808,5.0,-1
3419,274,5.0,-1
481,671,5.0,-1
992,280,3.0,-1
859,155,5.0,-1
1890,77,4.5,-1
4718,180,3.0,-1
2656,155,0.5,-1
3119,1892,4.5,-1
3077,114,3.0,-1
3482,24,4.0,-1
3255,161,4.0,-1
1801,77,4.5,-1
1950,672,3.0,-1
1799,4327,2.0,-1
4714,1637,3.0,-1
3311,954,3.5,-1
4640,2024,3.5,-1
2319,14,5.0,-1
1582,187,5.0,-1
3853,5503,2.0,-1
472,2501,3.0,-1
2987,161,4.0,-1
3576,272,3.5,-1
4313,36658,3.0,-1
2588,14,4.0,-1
3144,1891,5.0,-1
5374,602,3.5,-1
417,462,3.5,-1
2664,329,4.0,-1
3100,36657,4.0,-1
96,607,3.5,-1
2552,278,5.0,-1
4882,788,3.0,-1
2334,2164,3.5,-1
4427,2502,5.0,-1
5190,1637,3.0,-1
5311,4327,2.5,-1
1761,414,4.0,-1
2656,268,3.0,-1
5212,146,3.0,-1
5063,9331,3.0,-1
225,1637,3.0,-1
3875,3049,4.0,-1
4139,7443,3.5,-1
289,280,4.0,-1
40,2501,2.5,-1
71,558,4.0,-1
1058,462,3.5,-1
1618,640,4.0,-1
2830,274,5.0,-1
1013,604,3.5,-1
1582,85,3.5,-1
5145,36657,3.5,-1
1051,8358,2.5,-1
570,107,4.0,-1
1240,597,4.0,-1
5379,1597,3.0,-1
1365,812,3.0,-1
5112,153,2.5,-1
4031,180,3.0,-1
3784,954,4.0,-1
4787,671,3.0,-1
2037,862,3.5,-1
1163,114,3.0,-1
4116,603,5.0,-1
4586,954,5.0,-1
1304,558,3.5,-1
296,329,3.5,-1
3100,243,2.5,-1
4881,2502,2.0,-1
3315,114,1.0,-1
4700,8587,5.0,-1
999,603,4.5,-1
560,274,5.0,-1
5499,788,2.5,-1
3255,107,2.5,-1
1098,180,2.5,-1
3215,63,2.5,-1
4824,275,3.0,-1
2455,601,3.5,-1
3309,640,2.0,-1
5200,857,3.0,-1
773,114,2.0,-1
240,604,4.0,-1
2280,22,1.5,-1
1416,453,4.5,-1
1846,745,3.5,-1
4348,424,3.5,-1
239,414,2.5,-1
153,603,5.0,-1
4870,9802,5.0,-1
3684,558,3.5,-1
3408,238,4.5,-1
3085,36955,4.0,-1
3259,3049,2.0,-1
4038,278,4.5,-1
3214,238,5.0,-1
4064,134,4.0,-1
5260,180,3.5,-1
4392,1597,2.5,-1
3964,98,2.5,-1
