5517,809,3.0,-1
2812,414,4.0,-1
1160,2501,4.5,-1
344,22,4.0,-1
2455,24,2.5,-1
4293,424,5.0,-1
3426,329,4.0,-1
809,280,2.0,-1
2525,1637,1.5,-1
2134,122,3.5,-1
2606,752,4.0,-1
121,77,4.5,-1
175,274,4.5,-1
3754,414,4.0,-1
5369,77,1.5,-1
2200,3049,4.0,-1
2915,8587,3.5,-1
2706,671,4.0,-1
1977,629,5.0,-1
1324,2502,4.0,-1
1011,603,4.5,-1
135,9741,5.0,-1
3177,854,4.0,-1
924,414,1.5,-1
757,134,3.5,-1
737,274,4.0,-1
1673,63,4.0,-1
3275,857,4.0,-1
2142,1900,4.5,-1
5394,568,4.0,-1
5516,1891,4.5,-1
3068,36657,3.5,-1
3510,680,2.5,-1
2533,424,5.0,-1
3430,38,5.0,-1
4605,786,2.5,-1
952,155,3.0,-1
2228,808,4.5,-1
5421,585,2.5,-1
1939,954,5.0,-1
900,672,4.5,-1
1705,745,4.0,-1
902,602,3.0,-1
1013,8467,3.5,-1
5479,603,5.0,-1
2086,745,4.0,-1
1024,272,3.0,-1
5559,812,3.0,-1
736,85,3.5,-1
4931,274,3.5,-1
5573,1637,3.5,-1
5518,672,4.0,-1
3024,1572,3.0,-1
5269,414,2.5,-1
4816,1597,3.5,-1
4948,854,4.5,-1
1794,146,2.5,-1
2127,272,4.5,-1
3841,414,3.5,-1
3892,954,4.0,-1
2875,194,3.0,-1
614,114,3.0,-1
586,1894,2.0,-1
4646,85,3.5,-1
5184,857,4.5,-1
4046,9806,3.0,-1
1887,1597,5.0,-1
667,36658,2.0,-1
1210,680,2.5,-1
1566,1597,1.5,-1
3130,9806,4.5,-1
2432,1422,1.0,-1
4865,752,4.0,-1
3930,63,4.0,-1
450,36955,1.0,-1
4194,2164,3.5,-1
507,603,5.0,-1
2025,14,3.5,-1
4526,11,4.5,-1
4856,462,3.5,-1
3020,1572,3.0,-1
2043,4327,3.0,-1
1319,558,4.0,-1
2636,857,5.0,-1
300,568,5.0,-1
3350,453,3.5,-1
5437,745,5.0,-1
3084,8587,4.0,-1
4120,2024,5.0,-1
297,134,3.0,-1
126,597,3.5,-1
54,134,1.0,-1
3520,13,5.0,-1
3484,558,3.5,-1
384,77,2.5,-1
5497,607,4.0,-1
2154,672,5.0,-1
1171,1597,4.5,-1
3441,809,3.0,-1
5044,2164,1.0,-1
1331,9806,4.0,-1
2459,607,5.0,-1
4187,3049,2.5,-1
5493,3049,4.5,-1
2569,862,5.0,-1
4685,672,4.0,-1
179,36657,2.5,-1
407,597,3.5,-1
2368,275,4.5,-1
2970,862,4.5,-1
5161,641,3.5,-1
1631,4327,3.0,-1
4200,424,4.0,-1
2397,24,1.0,-1
4738,954,5.0,-1
3837,121,3.0,-1
238,786,4.5,-1
1400,14,3.5,-1
4127,180,4.0,-1
4093,788,2.0,-1
591,243,5.0,-1
1891,272,2.5,-1
3890,1637,3.5,-1
2596,786,0.5,-1
2982,1894,4.5,-1
2224,568,4.0,-1
349,155,4.0,-1
1603,597,4.0,-1
3703,14,4.5,-1
2369,854,3.0,-1
5070,98,5.0,-1
5241,393,4.0,-1
3358,122,4.5,-1
2743,8358,4.5,-1
1864,278,4.0,-1
2980,641,4.0,-1
3187,12,2.0,-1
4917,274,4.5,-1
4198,557,4.5,-1
1792,274,4.0,-1
2134,161,2.5,-1
74,808,3.5,-1
582,558,4.0,-1
2889,1572,2.0,-1
271,1892,3.0,-1
760,122,3.0,-1
672,955,2.5,-1
5108,862,5.0,-1
1097,77,4.0,-1
2901,862,3.0,-1
318,550,4.5,-1
5191,197,3.0,-1
4224,105,4.0,-1
2889,4327,0.5,-1
5301,329,4.0,-1
1505,2501,3.5,-1
3106,2501,3.0,-1
3614,1892,2.5,-1
3072,602,3.0,-1
241,14,3.5,-1
2584,786,3.0,-1
4132,807,2.0,-1
476,1891,4.0,-1
2605,1637,4.0,-1
5512,1637,4.0,-1
1605,155,5.0,-1
1620,36658,2.5,-1
3488,274,3.5,-1
4780,122,4.5,-1
390,640,4.5,-1
2765,671,1.5,-1
1842,1597,2.0,-1
2859,105,5.0,-1
4516,1892,4.5,-1
2663,453,3.0,-1
3679,278,5.0,-1
2158,1891,4.0,-1
1628,107,3.5,-1
5219,194,4.5,-1
3847,1892,4.5,-1
1880,11,5.0,-1
1689,3049,3.0,-1
3377,98,3.0,-1
5263,8467,4.5,-1
1803,12,3.0,-1
3630,329,3.0,-1
5468,1597,4.0,-1
2177,13,5.0,-1
4501,187,4.5,-1
4725,274,4.5,-1
652,393,3.0,-1
2190,180,3.0,-1
4445,862,3.0,-1
2020,194,4.0,-1
2665,1637,4.0,-1
45,752,4.5,-1
2276,272,4.0,-1
4055,8587,3.5,-1
5510,1637,2.5,-1
572,98,3.5,-1
4096,607,4.0,-1
5072,809,3.5,-1
1212,272,3.5,-1
2787,602,3.5,-1
3266,329,4.0,-1
3267,329,4.0,-1
3619,329,0.5,-1
3950,161,3.5,-1
3774,12,3.5,-1
3649,745,2.0,-1
4974,10020,5.0,-1
2203,11,5.0,-1
735,329,4.0,-1
2342,854,5.0,-1
5376,36658,2.0,-1
2588,153,3.0,-1
4592,808,3.5,-1
4956,854,4.0,-1
372,393,5.0,-1
5137,161,3.5,-1
5229,672,3.0,-1
2952,680,4.0,-1
2191,462,4.0,-1
2903,9806,3.0,-1
1371,4327,3.0,-1
2158,107,2.0,-1
4789,7443,1.0,-1
751,9741,3.5,-1
239,3049,4.0,-1
1271,745,3.5,-1
2287,8358,0.5,-1
3241,197,3.5,-1
2718,640,4.5,-1
2525,141,5.0,-1
461,601,4.0,-1
1756,38,4.5,-1
5483,640,4.0,-1
1968,2502,3.5,-1
2984,329,4.0,-1
1729,63,4.0,-1
2335,812,4.0,-1
4475,9802,1.0,-1
4103,8587,4.0,-1
3510,414,2.0,-1
1591,5503,2.0,-1
861,462,3.0,-1
4807,462,3.5,-1
4854,1900,2.5,-1
1150,85,3.5,-1
1531,745,4.0,-1
1085,603,4.5,-1
4142,641,2.5,-1
447,14,3.0,-1
3206,581,5.0,-1
5206,629,2.0,-1
2679,812,3.5,-1
3229,122,4.5,-1
5252,954,3.0,-1
1255,1572,1.5,-1
3888,85,3.5,-1
1628,597,4.0,-1
4934,602,3.5,-1
2704,857,5.0,-1
5143,272,4.0,-1
2108,453,4.5,-1
524,2501,4.5,-1
2387,745,4.0,-1
4249,146,3.0,-1
4002,1637,2.0,-1
4357,453,4.5,-1
4194,22,3.0,-1
170,788,2.5,-1
4308,13,5.0,-1
2479,680,5.0,-1
3156,77,5.0,-1
2187,36955,3.5,-1
1818,786,5.0,-1
2169,8358,4.0,-1
684,1422,5.0,-1
4290,161,4.5,-1
4368,329,5.0,-1
127,550,4.5,-1
75,153,4.0,-1
4425,107,3.5,-1
4290,197,5.0,-1
4605,9806,2.0,-1
2986,120,4.0,-1
5036,13,3.5,-1
539,107,3.5,-1
4991,2502,5.0,-1
2976,36658,4.5,-1
271,597,5.0,-1
2846,12,4.5,-1
1458,1422,4.5,-1
410,812,3.0,-1
1151,581,4.0,-1
2189,24,5.0,-1
5425,12,5.0,-1
2635,238,1.5,-1
