1289,153,3.0,-1
4919,680,4.0,-1
1923,2501,2.5,-1
4774,640,4.0,-1
2284,680,3.0,-1
5229,1894,3.0,-1
3430,2502,3.5,-1
2833,22,4.5,-1
996,424,3.0,-1
1087,808,5.0,-1
3751,602,4.0,-1
3225,8587,4.5,-1
4457,568,3.0,-1
549,568,3.5,-1
4917,8467,2.5,-1
1956,597,3.0,-1
5336,672,1.0,-1
4800,557,4.0,-1
4141,1597,3.5,-1
5536,278,5.0,-1
3210,393,2.0,-1
1242,98,5.0,-1
2811,462,1.5,-1
997,752,3.5,-1
3321,462,3.0,-1
3580,197,1.5,-1
1820,187,3.0,-1
5410,745,4.0,-1
4784,4327,4.0,-1
1739,807,5.0,-1
2268,453,4.5,-1
593,4327,1.5,-1
3536,122,5.0,-1
5518,13,5.0,-1
184,640,4.0,-1
452,862,2.0,-1
708,1572,4.0,-1
2065,268,4.0,-1
3087,272,4.0,-1
928,857,4.0,-1
2477,955,3.5,-1
70,752,5.0,-1
4182,550,2.5,-1
5557,272,4.0,-1
4582,585,5.0,-1
428,9806,3.5,-1
2238,809,3.0,-1
2399,3049,2.0,-1
721,161,2.5,-1
1937,36955,3.0,-1
2654,453,4.0,-1
199,752,3.5,-1
1359,155,5.0,-1
1270,1637,3.0,-1
2146,641,2.5,-1
2577,24,4.0,-1
4472,1900,3.0,-1
3838,161,5.0,-1
738,808,5.0,-1
1595,274,4.5,-1
5294,3049,2.0,-1
295,672,4.0,-1
5476,812,2.5,-1
324,3049,2.0,-1
911,808,4.5,-1
1647,121,3.5,-1
279,857,3.5,-1
979,146,4.0,-1
2063,134,1.0,-1
4115,8467,5.0,-1
3754,745,4.0,-1
624,1637,3.0,-1
4519,4327,3.0,-1
4386,268,2.5,-1
474,197,2.5,-1
1993,12,5.0,-1
4323,807,5.0,-1
5023,1894,4.0,-1
1103,2501,4.0,-1
5148,187,3.0,-1
4323,98,4.0,-1
2411,11,1.0,-1
2033,8587,4.5,-1
4826,1894,4.5,-1
902,788,1.0,-1
2734,597,3.0,-1
4614,1894,4.0,-1
2464,671,3.0,-1
1887,155,4.5,-1
2574,862,4.0,-1
1886,120,5.0,-1
4145,1894,3.0,-1
2745,812,4.0,-1
4014,671,3.0,-1
2267,98,3.0,-1
247,280,3.0,-1
3096,3049,2.0,-1
602,197,3.5,-1
3686,955,3.0,-1
4706,161,5.0,-1
5167,122,4.0,-1
469,603,3.0,-1
1584,1891,5.0,-1
1958,153,4.0,-1
111,558,4.0,-1
1600,808,4.0,-1
2392,812,4.0,-1
1460,4327,3.0,-1
4242,954,4.5,-1
4526,1894,4.5,-1
2680,558,4.0,-1
4942,36658,4.0,-1
2645,38,3.0,-1
1153,680,3.5,-1
3247,812,3.5,-1
273,36955,3.0,-1
3733,24,5.0,-1
4787,14,2.5,-1
5269,105,3.5,-1
157,105,3.5,-1
4129,854,4.0,-1
426,2164,3.0,-1
2978,1637,3.0,-1
5427,558,4.0,-1
3915,238,3.5,-1
3876,752,4.5,-1
1240,275,4.5,-1
2174,955,4.0,-1
1806,155,4.5,-1
126,146,5.0,-1
2181,36658,3.5,-1
1152,180,4.0,-1
5508,1892,3.5,-1
3774,786,4.5,-1
1855,453,3.0,-1
227,1894,3.0,-1
3472,197,1.5,-1
754,329,3.5,-1
2116,121,4.0,-1
4694,7443,0.5,-1
4710,153,4.0,-1
1822,280,1.5,-1
1338,278,4.5,-1
4098,105,1.0,-1
3773,2164,3.0,-1
4824,2502,1.0,-1
1403,63,5.0,-1
5300,180,3.0,-1
5154,629,4.0,-1
1846,8587,3.0,-1
1479,24,1.5,-1
3380,603,5.0,-1
2942,36955,2.0,-1
4826,243,2.5,-1
4899,1597,2.0,-1
2860,9331,2.5,-1
504,2164,3.5,-1
3057,38,3.0,-1
3708,24,2.5,-1
1336,180,3.0,-1
4157,36657,3.0,-1
15,745,3.0,-1
5414,197,2.0,-1
3841,5503,3.0,-1
1596,2501,4.5,-1
2204,1892,5.0,-1
329,187,3.0,-1
4937,9741,4.0,-1
849,568,5.0,-1
262,601,3.5,-1
1231,274,5.0,-1
317,2024,1.5,-1
2232,604,4.5,-1
5087,680,4.5,-1
3344,5503,4.5,-1
244,603,4.0,-1
4562,2502,1.5,-1
1613,155,5.0,-1
955,558,4.0,-1
4375,146,4.0,-1
3301,22,4.0,-1
3247,1422,4.5,-1
4287,8358,3.0,-1
4082,9806,3.5,-1
3113,9331,2.0,-1
3048,329,3.5,-1
1281,85,4.5,-1
1220,11,5.0,-1
1559,601,5.0,-1
3334,809,3.0,-1
1283,268,4.0,-1
5232,2502,3.0,-1
804,238,5.0,-1
5089,581,3.5,-1
4672,601,4.5,-1
3582,462,4.0,-1
1756,155,5.0,-1
586,2164,2.5,-1
709,155,5.0,-1
376,63,5.0,-1
2306,36955,3.5,-1
3229,146,2.0,-1
5442,745,2.5,-1
4423,280,3.5,-1
5032,194,4.0,-1
4406,808,3.0,-1
3635,601,4.0,-1
3337,122,5.0,-1
723,809,1.5,-1
2004,107,2.5,-1
5282,1894,2.5,-1
353,601,5.0,-1
5161,862,4.0,-1
3687,155,5.0,-1
3158,857,4.0,-1
1765,77,4.0,-1
883,63,4.5,-1
3795,272,3.0,-1
2450,629,3.5,-1
2730,603,5.0,-1
2950,1892,5.0,-1
655,672,3.0,-1
875,13,5.0,-1
4541,7443,4.5,-1
2967,1891,4.5,-1
110,603,5.0,-1
1324,812,2.0,-1
3740,22,2.5,-1
4412,752,3.0,-1
4948,809,2.0,-1
3008,120,3.5,-1
1391,14,5.0,-1
5257,671,4.0,-1
980,607,2.0,-1
140,601,3.0,-1
472,141,3.5,-1
1046,786,2.5,-1
3557,808,5.0,-1
2148,1637,3.5,-1
4902,13,4.0,-1
2825,121,4.5,-1
1269,664,3.5,-1
4892,954,3.5,-1
2469,238,3.5,-1
1762,121,3.5,-1
1641,9331,3.0,-1
4196,603,5.0,-1
1287,672,3.5,-1
3536,607,4.0,-1
966,98,4.0,-1
2255,745,3.5,-1
746,274,1.5,-1
4239,1894,4.0,-1
1952,63,5.0,-1
1400,680,2.0,-1
3376,550,4.5,-1
5466,807,4.0,-1
578,1572,3.0,-1
2342,672,2.0,-1
5087,602,3.0,-1
5394,568,4.0,-1
3111,9802,3.0,-1
533,597,3.0,-1
1060,12,3.0,-1
4911,38,4.0,-1
3163,1891,5.0,-1
2060,597,2.5,-1
700,862,4.5,-1
2263,1892,5.0,-1
4706,602,2.0,-1
4361,4327,3.0,-1
908,85,5.0,-1
4747,8467,5.0,-1
2450,602,5.0,-1
4869,272,4.0,-1
1859,180,3.5,-1
1126,1422,3.5,-1
195,601,3.5,-1
206,3049,3.5,-1
2017,107,4.0,-1
1186,238,3.5,-1
1590,1637,4.0,-1
557,2164,5.0,-1
2344,161,4.0,-1
1072,114,3.0,-1
914,607,3.0,-1
5011,114,2.5,-1
5026,120,4.0,-1
804,114,3.0,-1
2748,8587,3.0,-1
4781,120,4.0,-1
4857,280,2.0,-1
1181,954,3.5,-1
3701,8467,4.5,-1
1756,604,5.0,-1
3235,141,2.0,-1
1256,13,4.5,-1
1721,5503,3.0,-1
3605,1422,3.5,-1
1335,63,5.0,-1
3187,955,3.5,-1
5226,120,3.5,-1
4429,122,3.0,-1
475,14,2.0,-1
61,671,4.0,-1
1901,22,5.0,-1
1215,134,5.0,-1
415,24,5.0,-1
1940,36658,3.5,-1
5227,603,5.0,-1
5075,134,3.5,-1
3683,153,4.5,-1
2706,585,3.5,-1
3216,680,3.0,-1
1487,38,3.0,-1
1120,141,5.0,-1
1308,105,3.5,-1
3335,9331,4.5,-1
2051,2024,4.0,-1
5397,2502,4.0,-1
2864,77,3.5,-1
3831,187,4.0,-1
3067,550,5.0,-1
4477,807,4.0,-1
1423,8587,4.0,-1
2919,812,3.0,-1
456,134,4.5,-1
5139,809,4.0,-1
26,5503,4.5,-1
4662,98,5.0,-1
1584,453,4.0,-1
5415,414,3.0,-1
4092,603,5.0,-1
3760,180,4.5,-1
1193,63,4.5,-1
4952,36658,4.0,-1
3986,557,4.0,-1
1096,2164,4.5,-1
5173,8358,5.0,-1
3620,807,4.0,-1
4143,85,0.5,-1
2332,3049,3.5,-1
1891,9802,3.5,-1
4881,268,2.5,-1
3597,393,4.0,-1
190,1637,2.5,-1
4220,597,5.0,-1
5476,786,2.0,-1
3124,393,2.0,-1
3547,13,4.0,-1
4255,114,1.5,-1
706,9331,2.5,-1
1033,14,4.0,-1
424,2024,3.5,-1
5476,272,5.0,-1
1282,812,4.0,-1
3403,155,4.5,-1
409,8467,3.5,-1
1495,329,5.0,-1
