2917,809,2.0,-1
4801,280,5.0,-1
924,954,3.5,-1
1519,36658,3.0,-1
2643,36955,3.0,-1
1575,857,4.5,-1
2516,604,4.0,-1
875,161,4.5,-1
180,9802,3.0,-1
5197,187,3.0,-1
684,857,1.0,-1
4826,602,2.5,-1
3262,601,5.0,-1
4645,36955,5.0,-1
2115,9802,2.0,-1
2814,36955,3.5,-1
1619,280,3.5,-1
2471,197,4.0,-1
3384,1900,2.5,-1
1573,857,5.0,-1
2573,558,4.0,-1
341,8587,4.5,-1
2084,146,1.0,-1
5349,114,5.0,-1
5137,122,3.5,-1
262,954,3.5,-1
2828,862,5.0,-1
2944,558,4.0,-1
4122,414,4.0,-1
4823,680,2.0,-1
3376,629,5.0,-1
5468,274,5.0,-1
620,557,3.0,-1
4756,680,4.0,-1
1839,197,3.0,-1
1385,14,3.0,-1
1029,1597,3.5,-1
1263,558,3.0,-1
604,77,4.5,-1
2303,604,5.0,-1
4423,107,3.0,-1
4905,280,4.0,-1
2524,557,3.5,-1
2120,274,4.0,-1
992,36955,2.5,-1
4520,85,4.5,-1
674,585,4.0,-1
3809,272,4.5,-1
4045,134,2.5,-1
518,36657,4.5,-1
3463,809,5.0,-1
2819,121,3.5,-1
1445,161,4.5,-1
4529,603,3.5,-1
4395,63,4.5,-1
4090,77,4.0,-1
1773,1894,3.0,-1
2663,955,3.0,-1
4006,272,4.0,-1
1238,36658,5.0,-1
3457,36657,3.0,-1
230,1891,3.5,-1
1648,10020,3.0,-1
2950,13,5.0,-1
1607,11,5.0,-1
49,10020,5.0,-1
1181,1422,4.0,-1
1814,1422,5.0,-1
143,462,4.0,-1
1951,114,1.5,-1
5012,22,3.0,-1
2210,36658,3.5,-1
220,9806,5.0,-1
4128,187,4.0,-1
4734,680,5.0,-1
5114,280,4.0,-1
1505,98,3.5,-1
3507,194,3.5,-1
5456,807,5.0,-1
1349,114,5.0,-1
4085,672,4.0,-1
4753,120,4.0,-1
5038,603,5.0,-1
