2384,9741,4.0,-1
4349,954,3.5,-1
3144,809,4.0,-1
3293,954,3.0,-1
2639,664,3.5,-1
644,2164,4.0,-1
664,278,3.5,-1
1188,155,4.0,-1
1499,603,5.0,-1
3401,752,5.0,-1
5462,462,2.5,-1
1009,9806,4.0,-1
3842,453,5.0,-1
549,601,3.0,-1
1301,268,2.5,-1
5541,602,5.0,-1
1055,640,3.5,-1
4399,13,4.5,-1
5146,604,5.0,-1
3414,187,4.0,-1
3215,788,2.5,-1
4863,1572,2.5,-1
3125,22,5.0,-1
3842,954,3.0,-1
63,9331,2.5,-1
4027,278,2.5,-1
4798,98,5.0,-1
1379,272,3.5,-1
2097,12,4.5,-1
3541,955,3.0,-1
3629,122,5.0,-1
4821,197,3.5,-1
2283,8587,5.0,-1
2158,329,4.5,-1
3154,1422,3.0,-1
1848,272,2.5,-1
4661,1422,4.5,-1
3509,8358,4.5,-1
1859,275,3.5,-1
1837,1894,3.0,-1
312,808,4.0,-1
2372,63,3.0,-1
4582,8587,3.5,-1
2920,788,3.0,-1
5189,604,4.0,-1
4245,268,3.5,-1
5320,462,1.0,-1
1904,121,5.0,-1
4675,268,3.0,-1
163,604,1.5,-1
2645,278,5.0,-1
4763,13,2.5,-1
475,120,4.0,-1
744,280,5.0,-1
2926,120,5.0,-1
5321,954,3.0,-1
5024,601,3.5,-1
382,274,5.0,-1
467,550,5.0,-1
1746,274,5.0,-1
1604,12,4.0,-1
2907,4327,4.0,-1
4175,14,4.0,-1
4620,8587,3.0,-1
5136,1894,2.5,-1
3797,807,4.5,-1
3549,788,3.5,-1
4611,557,2.5,-1
2719,36658,3.5,-1
3417,857,3.5,-1
2869,22,5.0,-1
2423,808,4.0,-1
2813,788,5.0,-1
5102,2024,5.0,-1
1287,274,5.0,-1
1474,22,3.5,-1
5273,1422,5.0,-1
4620,77,5.0,-1
2769,808,3.5,-1
1388,7443,3.0,-1
2824,1892,4.5,-1
4228,180,4.0,-1
5527,862,5.0,-1
3002,393,3.0,-1
4548,453,3.0,-1
3118,393,4.5,-1
5328,36658,3.0,-1
3680,36658,0.5,-1
1357,393,5.0,-1
731,63,4.0,-1
1409,550,4.0,-1
73,854,0.5,-1
4340,854,3.0,-1
2416,808,4.5,-1
943,85,4.5,-1
1484,550,5.0,-1
4614,98,4.0,-1
3874,607,3.0,-1
2907,5503,5.0,-1
838,453,4.0,-1
4845,243,4.5,-1
4608,122,4.0,-1
4529,272,3.0,-1
4944,36657,4.0,-1
182,603,5.0,-1
4661,161,4.0,-1
3858,602,4.0,-1
1315,9802,4.0,-1
1726,607,3.0,-1
1829,453,3.0,-1
1542,14,3.5,-1
1163,11,4.0,-1
4502,22,4.5,-1
1584,1891,5.0,-1
4647,329,4.5,-1
3860,121,4.0,-1
4491,107,4.5,-1
3539,122,5.0,-1
808,2502,4.0,-1
1646,2502,3.5,-1
